"","sgCtu1_input","sgCtu1_polysome","sgCtu2_input","sgCtu2_polysome","sgCtu1_TE","sgCtu2_TE"
"Soat1",-0.171428133423111,-0.313119010421955,-0.183415132792625,-0.257756381090976,-0.141690876998844,-0.0743412482983512
"Tor3a",0.0288256814017682,0.116556408127536,-0.389557772471521,-0.0623153885106857,0.0877307267257681,0.327242383960836
"Gas5",0.143498304518181,0.0340003615601434,0.205242585527041,-0.0079463391021477,-0.109497942958037,-0.213188924629189
"Prdx6",0.186735335141186,0.348177344262229,0.202252524787923,0.264407283291915,0.161442009121043,0.0621547585039917
"Tnfsf4",-0.00758749995500896,0.176026766506734,-0.277597070613252,-0.139952676949274,0.183614266461743,0.137644393663979
"Prrc2c",-0.241297755039765,-0.0449530665777438,-0.306748943424214,-0.150019682411357,0.196344688462021,0.156729261012857
"Uck2",0.138192714741186,-0.0224625011713178,0.320473125523096,0.0724271319828977,-0.160655215912504,-0.248045993540198
"Mgst3",0.115831424449421,0.120217337399705,0.21642899955563,0.174537362390187,0.00438591295028345,-0.0418916371654428
"Nos1ap",0.0642335211483349,0.315688394351124,0.091008300419479,0.245173700009124,0.251454873202789,0.154165399589644
"Fcgr4",-0.15705993410965,-0.035914878799554,-0.271375158113404,-0.28761070341105,0.121145055310096,-0.0162355452976461
"Fcgr3",-0.0374881797180269,0.307699841529983,0.0536782910283442,0.349028047687463,0.34518802124801,0.295349756659119
"Fcer1g",0.117296830738979,0.211273896902302,0.163966558185313,0.247216287160237,0.0939770661633226,0.0832497289749234
"B4galt3",0.107968691127572,0.713023650948253,0.244382763325198,0.508523676492304,0.605054959820681,0.264140913167106
"Ufc1",0.0424482370614268,0.176849710815932,0.159680951411008,0.24688611585814,0.134401473754505,0.0872051644471323
"Nectin4",-0.316847557715211,-0.227874894801354,-0.578750893643318,-0.242489592838047,0.0889726629138567,0.336261300805271
"Cd48",0.173086686989711,0.439455898575044,0.255994266101512,0.346547407503405,0.266369211585333,0.0905531414018936
"Copa",-0.226474840889868,-0.114942313396615,-0.323832175927366,-0.235290616151504,0.111532527493253,0.0885415597758623
"Igsf8",-0.115732809638817,-0.108513801087636,-0.325939786185828,-0.137382214220214,0.00721900855118118,0.188557571965615
"Tagln2",0.188193855076578,0.328289656578077,0.207132509696764,0.268677539201633,0.140095801501499,0.0615450295048685
"Ifi206",-0.106839177076279,-0.0380348419717587,-0.571783870694682,-0.693672005273706,0.0688043351045202,-0.121888134579025
"Ifi213",-0.0843495076038403,0.0656598622063829,-0.478147086383118,-0.323176647631719,0.150009369810223,0.154970438751399
"Ifi209",0.122547559900695,-0.00708345373816766,-0.323518053908679,-0.55926141031275,-0.129631013638862,-0.235743356404071
"Ifi208",-0.171255740053396,0.217413810763608,-0.729800795549457,-0.458711347838161,0.388669550817004,0.271089447711296
"Ifi207",-0.0160939410953445,-0.0755258258498746,-0.287341180143126,-0.379717418047273,-0.0594318847545301,-0.0923762379041468
"Ifi204",-0.0753601894779603,0.0246177482749328,-0.219841593341621,-0.288010569381869,0.0999779377528931,-0.0681689760402477
"Mndal",-0.0949649017547385,-0.095644654579023,-0.560353538432601,-0.495677219310354,-0.000679752824284563,0.0646763191222472
"Ifi203",-0.19407862629088,-0.291318618742174,-0.525011561247417,-0.686118275273879,-0.0972399924512946,-0.161106714026462
"Ifi205",0.121809837952238,-0.0123335064880381,-0.510122745306373,-0.692302187648874,-0.134143344440276,-0.182179442342501
"Fh1",0.0682387900673955,0.171125454544932,0.330521209330495,0.174556374930864,0.102886664477537,-0.155964834399631
"Smyd3",-0.159334781082888,-0.146166499509757,-0.275600585013989,-0.143495223931093,0.0131682815731304,0.132105361082896
"H3f3a",0.171090036511085,0.314591211676552,0.22008276054132,0.271035362704559,0.143501175165467,0.0509526021632389
"Sde2",-0.101850188799747,-0.20963586028192,0.0924117651635292,-0.367652447018898,-0.107785671482173,-0.460064212182427
"Nvl",-0.0221012787475705,-0.342333819188529,-0.0474397839311598,-0.569403941477983,-0.320232540440958,-0.521964157546823
"Eprs",0.0636822318718675,-0.259603357690691,0.103019081703907,-0.44309810968616,-0.323285589562558,-0.546117191390067
"Atf3",0.0685182912636488,0.250114137613548,0.0637311652396146,0.15316022858056,0.181595846349899,0.0894290633409449
"Cr1l",0.0964902684770275,0.0110333254191488,0.261052733554626,0.0288731296527862,-0.0854569430578787,-0.23217960390184
"Cdc123",0.151532947192536,0.332145379061709,0.312862582956259,0.225609476917914,0.180612431869173,-0.0872531060383448
"Atp5c1",0.21981532373669,0.395450237753076,0.284289842061499,0.285331357085594,0.175634914016387,0.00104151502409522
"Il15ra",-0.183587152700085,0.0680071692483697,-0.826795715647527,-0.305913880642629,0.251594321948454,0.520881835004897
"Mindy3",0.107470974808759,0.462146173469397,0.346436524260307,0.374895899376408,0.354675198660638,0.0284593751161015
"Rsu1",0.250149472731843,0.529434507979874,0.394398933059819,0.365040452942274,0.279285035248031,-0.029358480117545
"Vim",-0.10706795271957,-0.187065874375188,-0.139329069106399,-0.213768695656203,-0.0799979216556181,-0.074439626549804
"Mrc1",-0.267097002921302,-0.481978055903681,-0.300701873593878,-0.567324052521569,-0.214881052982379,-0.26662217892769
"Commd3",0.187682738567537,0.286351705984293,0.264211887100416,0.40312296187186,0.0986689674167565,0.138911074771444
"Msrb2",-0.191895313947497,0.259596643742732,0.176688473408006,0.713757375163499,0.45149195769023,0.537068901755493
"Otud1",-0.253622660637828,-0.225367154148543,-0.428964536105091,-0.431743682976315,0.0282555064892849,-0.00277914687122394
"Apbb1ip",-0.162660539507661,-0.0789507929754292,-0.299643595701294,-0.155339162532714,0.0837097465322323,0.14430443316858
"Il1rn",-0.0190225461425708,0.235834321442494,-0.126514734257487,0.0628961840407598,0.254856867585065,0.189410918298247
"Ssna1",0.0487780571956975,0.264002013367509,0.232630393296211,0.470290032997819,0.215223956171811,0.237659639701608
"Edf1",0.126569942655587,0.144407776886884,0.132043961880231,0.305013844406371,0.0178378342312966,0.17296988252614
"Trub2",0.331001304683966,0.028476168574199,0.391570625860257,0.329922598725298,-0.302525136109768,-0.0616480271349582
"Odf2",0.0379014871923857,0.204598245322054,0.0605201020946575,0.351165218511323,0.166696758129668,0.290645116416665
"Ass1",0.177347090673715,0.216286956655736,0.314313398661115,0.237101408472432,0.0389398659820213,-0.0772119901886832
"1110008P14Rik",0.0948749815029775,0.0208568597608254,0.275163826347308,0.315652541030808,-0.0740181217421521,0.0404887146834998
"St6galnac4",0.200317462904301,0.19855118730524,0.471374791221635,0.58212503504217,-0.0017662755990604,0.110750243820534
"Mapkap1",0.124306951128833,0.3524673203218,0.0886474454111319,0.242191242508892,0.228160369192967,0.15354379709776
"Hspa5",-0.229013057312994,-0.305291966107808,-0.356987308072435,-0.620264272660725,-0.0762789087948139,-0.26327696458829
"Traf1",0.150201215657997,0.193554157378879,-0.0892335280004506,-0.315891403687033,0.0433529417208813,-0.226657875686582
"Rab14",-0.0912118565860434,-0.311722413898797,-0.0231369684608911,-0.228993184357543,-0.220510557312753,-0.205856215896652
"Rbm18",0.499357811168371,0.285736298933776,0.572138340924572,0.431828697724199,-0.213621512234595,-0.140309643200373
"Strbp",-0.301882833534107,0.0520840218886609,-0.510756590439631,-0.118348496605302,0.353966855422768,0.392408093834329
"Psmb7",0.20994107973051,0.271208026031873,0.283768531794212,0.240635100741782,0.0612669463013633,-0.0431334310524303
"Arpc5l",0.108007507711609,0.186098444643322,0.162740154102526,0.501580005863025,0.0780909369317131,0.3388398517605
"Lrp1b",-0.179817955014825,0.105125959854974,-0.301061106538119,0.112139085099298,0.2849439148698,0.413200191637418
"Kynu",-0.123741555305317,-0.0460894754706844,-0.307646579380888,-0.347014762329432,0.0776520798346327,-0.0393681829485439
"Zeb2",-0.123247814620034,-0.139917598470605,-0.285452285255224,-0.295459968211286,-0.0166697838505723,-0.0100076829560614
"Orc4",0.259986486716481,-0.105735814706208,0.411554151877231,-0.210418463550826,-0.365722301422689,-0.621972615428057
"Rnd3",0.0800979846204699,0.183005924559172,-0.197773971397285,-0.146986331963936,0.102907939938702,0.0507876394333486
"Cytip",0.261697733977944,0.48535094426666,0.336747962490818,0.472352180102495,0.223653210288716,0.135604217611678
"Gm13546",0.704857696727851,0.930263662308107,0.565943300119914,0.779185483282749,0.225405965580256,0.213242183162835
"Cd302",0.16019611606495,0.383306489297356,0.234674653016443,0.346957829050994,0.223110373232406,0.112283176034551
"Tank",0.0104275706094796,0.361517382747073,0.0315731992044848,0.0826474818975722,0.351089812137594,0.0510742826930874
"Psmd14",0.306270475528142,0.186600960397421,0.275886937480975,0.00212959506379118,-0.11966951513072,-0.273757342417184
"Ifih1",-0.0647383899876264,-0.0512082178612276,-0.315528854907782,-0.269353031377216,0.0135301721263987,0.0461758235305663
"Cers6",-0.166606140129437,-0.213849545306718,-0.36440909024779,-0.30115151085108,-0.047243405177281,0.0632575793967094
"Bbs5",0.107199380554865,0.175292435444117,0.531590880564278,0.10399109814462,0.068093054889252,-0.427599782419659
"Ubr3",0.0947673625219747,-0.685524534843646,-0.0610917763281247,-0.242278306222028,-0.780291897365621,-0.181186529893903
"Dync1i2",-0.0876591609329163,-0.210109112184071,-0.161302229604983,-0.377390106583523,-0.122449951251155,-0.21608787697854
"Hat1",0.254988961894025,0.0405530315608402,0.294783779484858,-0.0617478434651,-0.214435930333185,-0.356531622949958
"Itga6",-0.443771588279722,-0.43702681068234,-0.629844105638037,-0.392999738603126,0.00674477759738146,0.236844367034911
"Nfe2l2",0.022168492900783,-0.0485285358054179,0.226895527847476,0.129053528268749,-0.070697028706201,-0.0978419995787272
"Ube2l6",0.0444019870063013,0.312687233232141,0.0392938282793178,0.185906362641584,0.268285246225839,0.146612534362267
"Prg2",0.581356993831466,0.746170285353615,0.658532143878392,0.0518984822677666,0.164813291522148,-0.606633661610626
"Ssrp1",-0.073588918254865,-0.238039675350984,-0.110537836246404,-0.418254326257666,-0.164450757096119,-0.307716490011263
"Ptprj",-0.114537958294727,-0.254459572139777,-0.334670972147172,-0.387792222584139,-0.139921613845051,-0.0531212504369671
"Mtch2",0.237998758933069,0.288268956985516,0.25973638777696,0.274382121310499,0.0502701980524476,0.0146457335335386
"Alkbh3",0.284312644298121,0.404338945179981,0.280693574030003,0.296445194727074,0.120026300881859,0.0157516206970705
"Cd44",-0.146705363287829,-0.143184412741711,-0.257294567751977,-0.319917678270167,0.00352095054611823,-0.0626231105181905
"Pdhx",0.128523005400299,-0.0290137930039727,0.382004329754198,-0.0330328612568898,-0.157536798404272,-0.415037191011087
"Caprin1",-0.147353273132447,-0.17763400586136,-0.231290163797937,-0.131450728951351,-0.0302807327289125,0.0998394348465865
"Eif3m",0.21209862926472,0.349348056700808,0.346087463875313,0.0716830235367478,0.137249427436089,-0.274404440338565
"Immp1l",0.188720732709305,0.258935690346601,0.262170357356558,0.521090567008583,0.0702149576372966,0.258920209652025
"Mettl15",-0.303854369286983,-0.437993246491619,-0.441921948911999,0.129793991314765,-0.134138877204637,0.571715940226763
"Nop10",0.0929029255219422,0.225002175856785,0.109528856545838,0.261853281685497,0.132099250334843,0.152324425139659
"Fam98b",0.0947505927496,-0.164524621897647,0.0630476842950705,-0.504739687953957,-0.259275214647247,-0.567787372249027
"Bub1b",-0.0413903861305891,-0.0912876348217582,-0.432250245974509,-0.385351142127448,-0.0498972486911691,0.0468991038470605
"Ccdc32",0.259582771987931,0.169505125553783,0.497716935053517,0.43219542678231,-0.090077646434148,-0.0655215082712068
"Tmem87a",0.00992876312819568,-0.938812067021667,-0.151247752666468,-1.44078687347619,-0.948740830149863,-1.28953912080972
"Ccndbp1",0.194729262999183,0.250884682998524,0.278927281788201,0.278430303523343,0.0561554199993406,-0.000496978264858505
"B2m",0.0898012302696305,0.126784021106456,0.139741342825607,0.200956555778703,0.0369827908368254,0.0612152129530958
"Sqor",0.0980494380933203,0.0942965933444091,0.394571309981585,-0.0147952278502617,-0.00375284474891124,-0.409366537831847
"Dut",-0.00293700797604135,-0.100893483388165,-0.385485325580592,-0.402924313454641,-0.0979564754121238,-0.0174389878740486
"Blvra",0.165693889151391,0.0659487004452268,0.22171686912446,-0.0344431785863852,-0.099745188706164,-0.256160047710845
"Fahd2a",0.430690442137746,0.531062845592816,0.357381261456965,0.203915230867306,0.10037240345507,-0.153466030589659
"Bcl2l11",-0.116995903903939,-0.0514778441772341,-0.243687658317778,-0.0980084750793333,0.0655180597267044,0.145679183238444
"Mertk",-0.317137600580121,-0.228492418933337,-0.457016893886466,-0.142588722029034,0.0886451816467844,0.314428171857433
"Il1a",0.0434897759380437,0.202032673685919,-0.194399780172736,-0.0958152745531589,0.158542897747875,0.0985845056195771
"Il1b",0.00865366627728648,0.0566538865277995,-0.124186975706055,-0.229616256934712,0.048000220250513,-0.105429281228657
"Sirpa",-0.179487234899197,-0.294211224952313,-0.0999036554955639,-0.196221609929431,-0.114723990053117,-0.096317954433867
"Crnkl1",0.109109651808473,-0.254220376719069,0.136320710200395,-0.502851056536824,-0.363330028527542,-0.639171766737219
"Cst3",0.180733386502347,0.220087103746863,0.267830922880682,0.264026689171009,0.0393537172445164,-0.00380423370967264
"Cst7",0.352427775173557,0.789948690805704,0.242881682851297,0.718394033284036,0.437520915632147,0.475512350432739
"Fkbp1a",0.0580888630095604,0.162213921217992,0.0177572418819061,0.343410489270706,0.104125058208432,0.3256532473888
"Psmf1",0.156987397792018,0.30539823501525,0.324716741065046,0.0813094257840574,0.148410837223231,-0.243407315280988
"Csnk2a1",-0.184012605133362,-0.134642520487598,-0.241363097923792,-0.470180044690547,0.0493700846457639,-0.228816946766756
"Rbck1",-0.192441822264646,0.150164556551713,-0.47538772109871,0.124094570536308,0.342606378816359,0.599482291635018
"Tpx2",-0.162385534820084,0.195047461614558,-0.302635370418541,0.0984860418473028,0.357432996434642,0.401121412265844
"Eif2s2",-0.0308086828379466,-0.1420554538758,-0.0615326665738003,-0.203320589889604,-0.111246771037854,-0.141787923315803
"Dynlrb1",0.187741488397284,0.222325815172217,0.195477815688673,0.331785986289479,0.0345843267749331,0.136308170600806
"Gss",0.309585488577069,0.13663040790495,0.367155407507971,0.0391512829074103,-0.172955080672119,-0.328004124600561
"Ergic3",0.212682359557333,0.251712780554225,0.261319777234002,0.231137018587946,0.0390304209968919,-0.0301827586460561
"Phf20",0.209173562838202,-0.131603763092036,0.476614158548437,0.210719019795356,-0.340777325930238,-0.265895138753081
"Samhd1",-0.0715161684696035,-0.0998903241105822,-0.14217798210832,-0.196668141738595,-0.0283741556409787,-0.0544901596302747
"Manbal",0.0047132786956734,0.36766621842358,0.132248585680829,0.603697669363932,0.362952939727907,0.471449083683103
"Top1",-0.0698863201946089,-0.120893671546151,-0.141934162153989,-0.348008437596274,-0.0510073513515419,-0.206074275442285
"Sdc4",-0.0163343581633963,0.0909685511847407,-0.282759924226088,-0.227108170158766,0.107302909348137,0.0556517540673216
"Sys1",-0.0222087547163001,0.205589066967879,-0.137852708240071,0.543010529789956,0.227797821684179,0.680863238030026
"Ctsa",0.0833335595720364,0.0541159351010698,0.186167750506199,0.0700112124868166,-0.0292176244709665,-0.116156538019382
"Ncoa5",-0.313611156103465,-0.166942646902402,-0.487305302242504,0.0685790645972459,0.146668509201064,0.55588436683975
"Cd40",0.462063835908398,0.527506652418604,-0.245543690830409,-0.0639939426283274,0.0654428165102061,0.181549748202082
"Znfx1",-0.0376960744237396,-0.152476702088327,-0.268682947580266,-0.389581169313346,-0.114780627664588,-0.12089822173308
"Rnf114",0.0794953560355385,0.302186634706224,-0.0236337753368225,0.443990906378469,0.222691278670686,0.467624681715292
"Ube2v1",0.346378573053504,0.312370622142168,0.413916728687543,0.360630313449129,-0.0340079509113362,-0.0532864152384134
"Pfdn4",0.271115997277271,0.138883934646824,0.371039035346687,0.13285831449693,-0.132232062630448,-0.238180720849757
"Ctcflos",-0.588553079288377,0.38592489680741,-1.44084921468047,0.448734997271504,0.974477976095787,1.88958421195197
"Gnas",0.0689972656692657,0.26894750034604,0.121924031764337,0.249775898743138,0.199950234676774,0.127851866978801
"Prelid3b",0.061377063104751,0.340261537892693,0.197909440410184,0.399223994467742,0.278884474787942,0.201314554057558
"Zfp971",0.0990186336742491,0.266019546960708,0.0685736376856632,0.73972280315561,0.167000913286459,0.671149165469946
"Psma7",0.178447699383456,0.175181283694837,0.205040194632492,0.110823586636739,-0.00326641568861952,-0.0942166079957527
"Tpd52l2",0.108302825502415,0.369648276439602,0.158546827692555,0.232232318385369,0.261345450937187,0.0736854906928137
"Rgs19",0.158801338667482,0.133342994697035,0.332599644907927,0.34384028470055,-0.0254583439704472,0.0112406397926232
"Pag1",-0.0695174199076525,-0.793655577803799,0.0509312884565967,-0.416775783906386,-0.724138157896146,-0.467707072362983
"Fabp4",-0.44447804396889,-0.583334221296434,-0.407552034661013,-0.411929838689689,-0.138856177327543,-0.00437780402867638
"Rbis",0.105616039812626,0.249246736164986,0.114089765709938,0.205597875198904,0.143630696352361,0.0915081094889665
"Car2",0.555331744268345,0.4914489355708,0.473955849618817,0.235986486238601,-0.063882808697544,-0.237969363380216
"Hltf",-0.149796303265957,-0.64161625582623,0.0332773092348164,-0.194670340726181,-0.491819952560273,-0.227947649960997
"Rpl22l1",0.130412589407084,0.354688367896185,0.0709627931982242,0.141404899894259,0.224275778489101,0.070442106696035
"Sec62",0.00609553732141244,-0.123064779175598,0.0388964882541956,-0.235842962931541,-0.129160316497011,-0.274739451185736
"Skil",0.0141906408191579,-0.16742240864014,-0.15388466793933,-0.310107556544883,-0.181613049459298,-0.156222888605553
"Ndufb5",0.174504962809658,0.23280936058034,0.256883962444117,0.218314364137072,0.0583043977706819,-0.0385695983070455
"Anxa5",0.157426497849642,0.156693874399233,0.211852648307438,0.00127873586730587,-0.000732623450408809,-0.210573912440132
"Spry1",-0.243168428972486,-0.0262378395081635,-0.517639947385049,-0.138374662965092,0.216930589464322,0.379265284419956
"Naa15",-0.208451021722717,-0.165968616001636,-0.284760414982443,-0.2532122371531,0.0424824057210813,0.0315481778293432
"Proser1",0.129945242687916,-0.00464707245130125,0.315119125685883,0.0516746769628185,-0.134592315139217,-0.263444448723065
"Alg5",0.215072288096025,0.304167700674377,0.344180000658244,0.238232532748288,0.0890954125783514,-0.105947467909956
"Commd2",0.122362491039214,0.14371297181702,0.241172776679081,0.303235388638364,0.021350480777806,0.0620626119592833
"Rnf13",0.141298152088701,0.312634056838824,0.318195521754851,0.276222909451692,0.171335904750123,-0.0419726123031587
"Med12l",0.131927506898937,1.03396466316416,0.168539431782412,0.700194936528626,0.902037156265225,0.531655504746215
"Gpr171",0.214220621631475,0.374905265462591,0.452008103838989,0.55095493184231,0.160684643831116,0.0989468280033208
"Veph1",0.0187726135619659,-0.365109870054271,-0.263455938309457,-0.663316419536503,-0.383882483616237,-0.399860481227046
"Ptx3",-0.0249058243051241,-0.218007496197178,-0.340762024638236,-0.527609179310138,-0.193101671892054,-0.186847154671902
"Lxn",0.365070905198765,0.2579415551586,0.445166555395136,0.140327157631908,-0.107129350040165,-0.304839397763228
"Nmd3",0.261023802588438,-0.104024994584897,0.376857565280602,0.0200936008679902,-0.365048797173335,-0.356763964412612
"Tlr2",-0.207252846816555,-0.226805618425541,-0.312920364707646,-0.30852809841319,-0.0195527716089856,0.00439226629445599
"Gm37240",-0.179304485848399,-0.0936176704519966,-0.338834519657842,0.0575191715446124,0.0856868153964023,0.396353691202455
"Tmem154",0.137611875710937,0.346264518099628,0.298270552149904,0.654883960015623,0.208652642388691,0.356613407865719
"Cd1d1",0.329826509596014,-0.0216430335373872,0.350936934101226,0.0713999130357346,-0.351469543133401,-0.279537021065491
"Fcrls",0.184497909720207,-0.0666514999241823,0.37860251867372,0.159185881992221,-0.251149409644389,-0.219416636681498
"Naxe",0.292540694377161,0.112232941717223,0.342579501241938,0.0546833269213201,-0.180307752659938,-0.287896174320618
"Tsacc",0.0196544568331833,0.557472893979492,-0.173309751701443,0.704223907586064,0.537818437146309,0.877533659287507
"Glmp",0.150516967667956,0.368690464863383,0.264798745516257,0.48521053673531,0.218173497195428,0.220411791219053
"Ssr2",0.170543203073004,0.364022728783532,0.235070823864972,0.258802123490595,0.193479525710528,0.0237312996256236
"Syt11",-0.193920795303533,-0.792492900386234,-0.155413901858304,-0.501024007830184,-0.598572105082702,-0.345610105971879
"Dap3",0.172453639298466,-0.0978968853431033,0.361850214044581,-0.215955670733368,-0.270350524641569,-0.577805884777948
"Ash1l",-0.2335475254791,-0.195876203618608,-0.4349656288669,-0.495183997225134,0.037671321860492,-0.0602183683582331
